Category,City,Country,Customer ID,Customer Name,Discount,Market,记录数,Order Date,Order ID,Order Priority,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,Shipping Cost,State,Sub-Category,Year,Market2,weeknum
Office Supplies,Los Angeles,United States,AG-109004,Arthur Gainer,0.0,US,1,2012-12-27 00:00:00.000,CA-2012-148376,High,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,31.0184,2,West,32994,107,Consumer,2012-12-31 00:00:00.000,Standard Class,11.51,California,Appliances,2012,North America,52
Office Supplies,Los Angeles,United States,AG-109004,Arthur Gainer,0.0,US,1,2012-12-27 00:00:00.000,CA-2012-148376,High,OFF-LA-10002381,Avery 497,10.3488,7,West,32995,22,Consumer,2012-12-31 00:00:00.000,Standard Class,4.27,California,Labels,2012,North America,52
Office Supplies,Los Angeles,United States,LC-171404,Logan Currie,0.0,US,1,2013-04-09 00:00:00.000,CA-2013-130477,High,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2.5984,2,West,32201,65,Consumer,2013-04-13 00:00:00.000,Standard Class,7.09,California,Storage,2013,North America,15
Office Supplies,Los Angeles,United States,AH-106904,Anna Häberlin,0.0,US,1,2013-05-20 00:00:00.000,CA-2013-138282,High,OFF-AP-10001366,Staples,23.7168,8,West,38763,88,Corporate,2013-05-24 00:00:00.000,Standard Class,7.92,California,Appliances,2013,North America,21
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1,2013-05-29 00:00:00.000,CA-2013-134803,Low,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,78.672,2,West,34717,262,Consumer,2013-06-04 00:00:00.000,Standard Class,26.48,California,Appliances,2013,North America,22
Office Supplies,Los Angeles,United States,BD-113204,Bill Donatelli,0.0,US,1,2013-08-16 00:00:00.000,CA-2013-167241,Low,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.0498,3,West,40192,18,Consumer,2013-08-23 00:00:00.000,Standard Class,2.88,California,Storage,2013,North America,33
Office Supplies,Los Angeles,United States,JH-159104,Jonathan Howell,0.0,US,1,2013-10-29 00:00:00.000,CA-2013-130162,High,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",26.0568,6,West,31514,93,Consumer,2013-11-02 00:00:00.000,Standard Class,6.35,California,Storage,2013,North America,44
Office Supplies,Los Angeles,United States,TC-215354,Tracy Collins,0.0,US,1,2013-11-19 00:00:00.000,CA-2013-166226,High,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,18.3168,1,West,36257,68,Home Office,2013-11-23 00:00:00.000,Standard Class,6.48,California,Appliances,2013,North America,47
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,US,1,2013-12-19 00:00:00.000,CA-2013-145919,High,OFF-SU-10003505,Premier Electric Letter Opener,28.965,5,West,32613,579,Corporate,2013-12-24 00:00:00.000,Standard Class,53.83,California,Supplies,2013,North America,51
Office Supplies,Los Angeles,United States,SB-201704,Sarah Bern,0.0,US,1,2014-02-10 00:00:00.000,CA-2014-145807,High,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,17.745,5,West,38542,355,Consumer,2014-02-14 00:00:00.000,Standard Class,48.88,California,Storage,2014,North America,7
Office Supplies,Los Angeles,United States,KD-166154,Ken Dana,0.0,US,1,2014-03-17 00:00:00.000,CA-2014-129294,High,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,54.8613,3,West,41037,141,Corporate,2014-03-22 00:00:00.000,Standard Class,14.92,California,Appliances,2014,North America,12
Office Supplies,Los Angeles,United States,KD-166154,Ken Dana,0.0,US,1,2014-03-17 00:00:00.000,CA-2014-129294,High,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",80.6312,2,West,41034,310,Corporate,2014-03-22 00:00:00.000,Standard Class,26.14,California,Storage,2014,North America,12
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,US,1,2014-04-01 00:00:00.000,US-2014-160143,Low,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,8.019,3,West,38832,30,Corporate,2014-04-08 00:00:00.000,Standard Class,4.08,California,Supplies,2014,North America,14
Office Supplies,Los Angeles,United States,KN-163904,Katherine Nockton,0.0,US,1,2014-07-12 00:00:00.000,CA-2014-164959,High,OFF-LA-10004272,Avery 482,4.0749,3,West,32769,9,Corporate,2014-07-16 00:00:00.000,Standard Class,1.11,California,Labels,2014,North America,28
Office Supplies,Los Angeles,United States,RA-192854,Ralph Arnett,0.0,US,1,2014-09-05 00:00:00.000,CA-2014-141929,High,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",65.355,5,West,34916,218,Consumer,2014-09-09 00:00:00.000,Standard Class,26.6,California,Storage,2014,North America,36
Office Supplies,Los Angeles,United States,KD-164954,Keith Dawkins,0.0,US,1,2014-09-10 00:00:00.000,CA-2014-100825,High,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3,West,37191,100,Corporate,2014-09-15 00:00:00.000,Standard Class,10.94,California,Storage,2014,North America,37
Office Supplies,Los Angeles,United States,PV-189854,Paul Van Hugh,0.0,US,1,2014-10-03 00:00:00.000,CA-2014-105914,Low,OFF-ST-10003716,Tennsco Double-Tier Lockers,204.7682,7,West,35433,1575,Home Office,2014-10-09 00:00:00.000,Standard Class,127.15,California,Storage,2014,North America,40
Office Supplies,Los Angeles,United States,KE-164204,Katrina Edelman,0.0,US,1,2011-04-03 00:00:00.000,CA-2011-112291,Medium,OFF-EN-10001415,Staples,5.58,2,West,41180,11,Corporate,2011-04-08 00:00:00.000,Standard Class,0.24,California,Envelopes,2011,North America,15
Office Supplies,Los Angeles,United States,SN-207104,Steve Nguyen,0.0,US,1,2011-05-06 00:00:00.000,US-2011-154879,Medium,OFF-LA-10004425,Staples,2.7166,2,West,35706,6,Home Office,2011-05-11 00:00:00.000,Standard Class,0.33,California,Labels,2011,North America,19
Office Supplies,Los Angeles,United States,BH-117104,Brosina Hoffman,0.0,US,1,2011-06-09 00:00:00.000,CA-2011-115812,Medium,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,34.47,5,West,31306,115,Consumer,2011-06-14 00:00:00.000,Standard Class,8.23,California,Appliances,2011,North America,24
Office Supplies,Los Angeles,United States,MA-179954,Michelle Arnett,0.0,US,1,2011-09-20 00:00:00.000,CA-2011-133704,Medium,OFF-AP-10001366,Staples,11.8584,4,West,35537,44,Home Office,2011-09-26 00:00:00.000,Standard Class,1.65,California,Appliances,2011,North America,39
Office Supplies,Los Angeles,United States,PL-189254,Paul Lucas,0.0,US,1,2011-11-01 00:00:00.000,CA-2011-168305,Medium,OFF-LA-10003498,Avery 475,22.2,3,West,37192,44,Home Office,2011-11-08 00:00:00.000,Standard Class,2.77,California,Labels,2011,North America,45
Office Supplies,Los Angeles,United States,RL-196154,Rob Lucas,0.0,US,1,2011-12-05 00:00:00.000,CA-2011-133830,Medium,OFF-FA-10002280,Advantus Plastic Paper Clips,7.2,3,West,38867,15,Consumer,2011-12-10 00:00:00.000,Standard Class,1.15,California,Fasteners,2011,North America,50
Office Supplies,Los Angeles,United States,JC-161054,Julie Creighton,0.0,US,1,2011-12-24 00:00:00.000,US-2011-167738,Medium,OFF-ST-10003306,Letter Size Cart,41.4294,1,West,32563,143,Corporate,2011-12-29 00:00:00.000,Standard Class,10.28,California,Storage,2011,North America,52
Office Supplies,Los Angeles,United States,BF-111704,Ben Ferrer,0.0,US,1,2011-12-24 00:00:00.000,US-2011-138247,Medium,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,101.3488,2,West,35801,362,Home Office,2011-12-29 00:00:00.000,Standard Class,26.47,California,Appliances,2011,North America,52
Office Supplies,Los Angeles,United States,BF-111704,Ben Ferrer,0.0,US,1,2011-12-24 00:00:00.000,US-2011-138247,Medium,OFF-ST-10002301,Tennsco Commercial Shelving,0.2034,1,West,35804,20,Home Office,2011-12-29 00:00:00.000,Standard Class,1.27,California,Storage,2011,North America,52
Office Supplies,Los Angeles,United States,AB-106004,Ann Blume,0.0,US,1,2012-02-18 00:00:00.000,CA-2012-111234,Medium,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.4352,3,West,35513,9,Corporate,2012-02-22 00:00:00.000,Standard Class,0.7,California,Labels,2012,North America,7
Office Supplies,Los Angeles,United States,LH-171554,Logan Haushalter,0.0,US,1,2012-06-19 00:00:00.000,CA-2012-121965,Medium,OFF-EN-10000056,Cameo Buff Policy Envelopes,87.7443,3,West,35747,187,Consumer,2012-06-23 00:00:00.000,Standard Class,5.15,California,Envelopes,2012,North America,25
Office Supplies,Los Angeles,United States,AB-101654,Alan Barnes,0.0,US,1,2012-06-25 00:00:00.000,CA-2012-115945,Medium,OFF-ST-10001963,Tennsco Regal Shelving Units,9.1269,3,West,35613,304,Consumer,2012-07-01 00:00:00.000,Standard Class,11.27,California,Storage,2012,North America,26
Office Supplies,Los Angeles,United States,TT-212654,Tim Taslimi,0.0,US,1,2012-08-15 00:00:00.000,CA-2012-162369,Medium,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,61.389,2,West,33933,323,Corporate,2012-08-19 00:00:00.000,Standard Class,18.13,California,Storage,2012,North America,33
Office Supplies,Los Angeles,United States,NL-183104,Nancy Lomonaco,0.0,US,1,2012-08-25 00:00:00.000,US-2012-139759,Medium,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,29.6688,4,West,33966,106,Home Office,2012-08-30 00:00:00.000,Standard Class,6.04,California,Appliances,2012,North America,34
Office Supplies,Los Angeles,United States,CB-120254,Cassandra Brandow,0.0,US,1,2012-08-28 00:00:00.000,CA-2012-121188,Medium,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,29.1528,9,West,39353,729,Consumer,2012-09-04 00:00:00.000,Standard Class,48.16,California,Storage,2012,North America,35
Office Supplies,Los Angeles,United States,CB-120254,Cassandra Brandow,0.0,US,1,2012-08-28 00:00:00.000,CA-2012-121188,Medium,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",267.705,5,West,39351,892,Consumer,2012-09-04 00:00:00.000,Standard Class,85.38,California,Storage,2012,North America,35
Office Supplies,Los Angeles,United States,GB-145304,George Bell,0.0,US,1,2012-09-18 00:00:00.000,CA-2012-167745,Medium,OFF-SU-10004782,"Elite 5"" Scissors",5.07,2,West,35056,17,Corporate,2012-09-23 00:00:00.000,Standard Class,0.77,California,Supplies,2012,North America,38
Office Supplies,Los Angeles,United States,SC-204404,Shaun Chance,0.0,US,1,2012-09-24 00:00:00.000,CA-2012-103835,Medium,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,335.8548,4,West,37068,1158,Corporate,2012-09-28 00:00:00.000,Standard Class,56.16,California,Appliances,2012,North America,39
Office Supplies,Los Angeles,United States,RP-198554,Roy Phan,0.0,US,1,2012-09-28 00:00:00.000,CA-2012-129546,Medium,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",55.845,3,West,40748,186,Corporate,2012-10-05 00:00:00.000,Standard Class,12.14,California,Appliances,2012,North America,39
Office Supplies,Los Angeles,United States,RP-198554,Roy Phan,0.0,US,1,2012-09-28 00:00:00.000,CA-2012-129546,Medium,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,13.6851,3,West,40750,47,Corporate,2012-10-05 00:00:00.000,Standard Class,3.51,California,Supplies,2012,North America,39
Office Supplies,Los Angeles,United States,RM-196754,Robert Marley,0.0,US,1,2012-10-19 00:00:00.000,CA-2012-160171,Medium,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,West,36731,1641,Home Office,2012-10-24 00:00:00.000,Standard Class,99.85,California,Appliances,2012,North America,42
Office Supplies,Los Angeles,United States,TS-213404,Toby Swindell,0.0,US,1,2012-11-24 00:00:00.000,CA-2012-153416,Medium,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,54.5832,7,West,35415,455,Consumer,2012-11-29 00:00:00.000,Standard Class,42.98,California,Storage,2012,North America,47
Office Supplies,Los Angeles,United States,GB-145304,George Bell,0.0,US,1,2012-12-05 00:00:00.000,CA-2012-149566,Medium,OFF-LA-10000452,Avery 488,6.048,4,West,39845,13,Corporate,2012-12-10 00:00:00.000,Standard Class,0.48,California,Labels,2012,North America,49
Office Supplies,Los Angeles,United States,KT-164654,Kean Takahito,0.0,US,1,2012-12-24 00:00:00.000,CA-2012-158456,Medium,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4,West,34256,46,Consumer,2012-12-29 00:00:00.000,Standard Class,0.38,California,Fasteners,2012,North America,52
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1,2012-12-30 00:00:00.000,CA-2012-135580,Medium,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,122.148,3,West,37308,271,Consumer,2013-01-03 00:00:00.000,Standard Class,16.48,California,Envelopes,2012,North America,53
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1,2012-12-30 00:00:00.000,CA-2012-135580,Medium,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,14.2386,3,West,37306,75,Consumer,2013-01-03 00:00:00.000,Standard Class,4.91,California,Storage,2012,North America,53
Office Supplies,Los Angeles,United States,JB-154004,Jennifer Braxton,0.0,US,1,2013-02-04 00:00:00.000,CA-2013-101189,Medium,OFF-ST-10004180,Safco Commercial Shelving,3.7208,2,West,40817,93,Corporate,2013-02-09 00:00:00.000,Standard Class,6.61,California,Storage,2013,North America,6
Office Supplies,Los Angeles,United States,TZ-215804,Tracy Zic,0.0,US,1,2013-02-22 00:00:00.000,US-2013-143280,Medium,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.0055,3,West,36703,11,Consumer,2013-02-26 00:00:00.000,Standard Class,1.21,California,Fasteners,2013,North America,8
Office Supplies,Los Angeles,United States,BF-110054,Barry Franz,0.0,US,1,2013-05-06 00:00:00.000,CA-2013-137729,Medium,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1.0166,1,West,33885,6,Home Office,2013-05-10 00:00:00.000,Standard Class,0.24,California,Storage,2013,North America,19
Office Supplies,Los Angeles,United States,RB-197954,Ross Baird,0.0,US,1,2013-06-07 00:00:00.000,US-2013-155971,Medium,OFF-LA-10000452,Avery 488,10.584,7,West,40416,22,Home Office,2013-06-13 00:00:00.000,Standard Class,1.72,California,Labels,2013,North America,23
Office Supplies,Los Angeles,United States,OT-187304,Olvera Toch,0.0,US,1,2013-06-11 00:00:00.000,CA-2013-113243,Medium,OFF-LA-10001297,Avery 473,9.936,2,West,31853,21,Consumer,2013-06-16 00:00:00.000,Standard Class,0.9,California,Labels,2013,North America,24
Office Supplies,Los Angeles,United States,AS-102404,Alan Shonely,0.0,US,1,2013-06-26 00:00:00.000,CA-2013-118913,Medium,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,17.0268,3,West,33487,61,Consumer,2013-06-30 00:00:00.000,Standard Class,4.29,California,Appliances,2013,North America,26
Office Supplies,Los Angeles,United States,RA-198854,Ruben Ausman,0.0,US,1,2013-07-18 00:00:00.000,CA-2013-101343,Medium,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",3.894,2,West,31339,78,Corporate,2013-07-23 00:00:00.000,Standard Class,4.31,California,Storage,2013,North America,29
Office Supplies,Los Angeles,United States,KM-166604,Khloe Miller,0.0,US,1,2013-07-29 00:00:00.000,CA-2013-140046,Medium,OFF-LA-10000305,Avery 495,8.694,3,West,38223,19,Consumer,2013-08-04 00:00:00.000,Standard Class,1.24,California,Labels,2013,North America,31
Office Supplies,Los Angeles,United States,CA-120554,Cathy Armstrong,0.0,US,1,2013-08-09 00:00:00.000,CA-2013-107328,Medium,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,136.6176,6,West,34794,488,Home Office,2013-08-16 00:00:00.000,Standard Class,36.22,California,Appliances,2013,North America,32
Office Supplies,Los Angeles,United States,LR-169154,Lena Radford,0.0,US,1,2013-09-03 00:00:00.000,CA-2013-126732,Medium,OFF-ST-10000321,Akro Stacking Bins,0.9468,3,West,40530,24,Consumer,2013-09-07 00:00:00.000,Standard Class,1.34,California,Storage,2013,North America,36
Office Supplies,Los Angeles,United States,EH-137654,Edward Hooks,0.0,US,1,2013-09-25 00:00:00.000,CA-2013-100944,Medium,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",143.303,5,West,37580,305,Corporate,2013-09-29 00:00:00.000,Standard Class,14.71,California,Envelopes,2013,North America,39
Office Supplies,Los Angeles,United States,CS-119504,Carlos Soltero,0.0,US,1,2013-10-22 00:00:00.000,CA-2013-161746,Medium,OFF-ST-10002743,SAFCO Boltless Steel Shelving,3.4092,3,West,41006,341,Consumer,2013-10-28 00:00:00.000,Standard Class,29.78,California,Storage,2013,North America,43
Office Supplies,Los Angeles,United States,JD-158954,Jonathan Doherty,0.0,US,1,2013-11-01 00:00:00.000,CA-2013-144218,Medium,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7,West,35083,1085,Corporate,2013-11-05 00:00:00.000,Standard Class,64.42,California,Storage,2013,North America,44
Office Supplies,Los Angeles,United States,XP-218654,Xylona Preis,0.0,US,1,2013-11-04 00:00:00.000,CA-2013-109365,Medium,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,14.2956,2,West,35778,43,Consumer,2013-11-09 00:00:00.000,Standard Class,4.21,California,Appliances,2013,North America,45
Office Supplies,Los Angeles,United States,XP-218654,Xylona Preis,0.0,US,1,2013-11-04 00:00:00.000,CA-2013-109365,Medium,OFF-FA-10001561,Stockwell Push Pins,5.0358,7,West,35777,15,Consumer,2013-11-09 00:00:00.000,Standard Class,1.34,California,Fasteners,2013,North America,45
Office Supplies,Los Angeles,United States,MC-176054,Matt Connell,0.0,US,1,2013-11-21 00:00:00.000,CA-2013-145492,Medium,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",11.31,12,West,36694,39,Corporate,2013-11-28 00:00:00.000,Standard Class,2.35,California,Appliances,2013,North America,47
Office Supplies,Los Angeles,United States,MS-173654,Maribeth Schnelling,0.0,US,1,2013-11-27 00:00:00.000,CA-2013-107104,Medium,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,19.488,2,West,40948,65,Consumer,2013-12-01 00:00:00.000,Standard Class,3.16,California,Appliances,2013,North America,48
Office Supplies,Los Angeles,United States,GM-144404,Gary McGarr,0.0,US,1,2013-12-04 00:00:00.000,CA-2013-161025,Medium,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,108.1752,4,West,37456,773,Consumer,2013-12-10 00:00:00.000,Standard Class,53.32,California,Storage,2013,North America,49
Office Supplies,Los Angeles,United States,AP-107204,Anne Pryor,0.0,US,1,2013-12-07 00:00:00.000,US-2013-103674,Medium,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",0.0,7,West,41274,14,Home Office,2013-12-11 00:00:00.000,Standard Class,1.25,California,Fasteners,2013,North America,49
Office Supplies,Los Angeles,United States,MC-181304,Mike Caudle,0.0,US,1,2013-12-27 00:00:00.000,CA-2013-129868,Medium,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2.054,2,West,35890,8,Corporate,2014-01-01 00:00:00.000,Standard Class,0.54,California,Appliances,2013,North America,52
Office Supplies,Los Angeles,United States,MC-181304,Mike Caudle,0.0,US,1,2013-12-27 00:00:00.000,CA-2013-129868,Medium,OFF-SU-10000952,Fiskars Home & Office Scissors,4.9728,2,West,35887,18,Corporate,2014-01-01 00:00:00.000,Standard Class,1.23,California,Supplies,2013,North America,52
Office Supplies,Los Angeles,United States,JL-158354,John Lee,0.0,US,1,2014-02-03 00:00:00.000,CA-2014-161333,Medium,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,16.38,4,West,36443,47,Consumer,2014-02-08 00:00:00.000,Standard Class,2.86,California,Appliances,2014,North America,6
